agent_kind,persona_id,openness,conscientiousness,extraversion,agreeableness,neuroticism,stimulus_file,brief,condition,target_v,target_a,stimulus_sha256,audience_protocol_sha256,rep,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,perceived_v,perceived_a
ocean,P16,high,low,low,low,low,B11_run2_opt.wav,B11,optimised,-0.124,-0.365,0415b23f98f25f0aac0579da36dd09272b583621b4abc3f019ee94100a3d0005,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P19,low,high,high,low,high,B15_run0_nonopt.wav,B15,non_optimised,0.125,-0.365,06c735ab2303976a18d9207675618db4fc99c95cf0ac41cc9edb2330a6cb534e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,3,2,4,3,2,2,3,2,2,-0.25,0.0
ocean,P12,high,low,high,low,low,B12_run2_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,4,2,2,2,3,2,2,0.0,0.0
ocean,P08,high,high,low,low,low,B07_run2_nonopt.wav,B07,non_optimised,-0.14,0.215,075917bf66e641dcd311ddaf01a90fcebeb31855c278e477efc42f89dcf6726f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,2,3,3,2,3,2,3,2,-0.25,0.0
ocean,P30,low,low,low,high,low,B12_run1_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P26,low,low,high,high,low,B06_run1_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,2,2,3,1,3,3,3,1,0.0,0.0
ocean,P21,low,high,low,high,high,B03_run0_nonopt.wav,B03,non_optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P11,high,low,high,low,high,B05_run0_nonopt.wav,B05,non_optimised,-0.171,0.175,65ab9d7d411fe638cb66a5044d954fb32834619fd26e115f48bd5c28000db8da,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,2,5,1,4,5,2,2,3,1,2,-0.25,0.75
ocean,P30,low,low,low,high,low,B07_run0_opt.wav,B07,optimised,-0.14,0.215,70cffd0a49cbae2ddd29ce675a9306a595361e70345343fbbe99843d7aa68de2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,4,2,3,4,2,3,4,3,2,0.0,0.75
ocean,P01,high,high,high,high,high,B11_run2_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,4,2,4,3,4,3,2,3,3,3,2,0.0,-0.25
generic,generic,,,,,,B11_run2_opt.wav,B11,optimised,-0.124,-0.365,0415b23f98f25f0aac0579da36dd09272b583621b4abc3f019ee94100a3d0005,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,4,1,5,2,4,1,1,2,4,3,1,-0.25,-0.25
ocean,P23,low,high,low,low,high,B14_run1_opt.wav,B14,optimised,0.234,-0.17,bc0f1256730062d3e66e41c92d4ac103e172ef2790a0bcc4981ff3390e00db08,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,3,2,3,3,2,2,0.0,0.0
ocean,P23,low,high,low,low,high,B01_run1_nonopt.wav,B01,non_optimised,0.172,0.175,d7e7abab4fa1ebecce1e0cbc198f9105aa31f98471e224c9015709dff3f67010,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,6,2,4,2,4,3,2,3,3,2,2,-0.25,0.25
ocean,P13,high,low,low,high,high,B09_run0_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,2,2,3,2,4,2,0.0,0.0
ocean,P26,low,low,high,high,low,B07_run2_nonopt.wav,B07,non_optimised,-0.14,0.215,075917bf66e641dcd311ddaf01a90fcebeb31855c278e477efc42f89dcf6726f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,2,3,1,3,3,3,1,0.0,0.0
ocean,P06,high,high,low,high,low,B03_run2_opt.wav,B03,optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,4,3,2,2,5,1,4,2,3,1,0.0,0.5
ocean,P04,high,high,high,low,low,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,7,1,5,1,4,2,1,1,3,1,1,-0.25,0.5
ocean,P30,low,low,low,high,low,B12_run0_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P11,high,low,high,low,high,B02_run0_opt.wav,B02,optimised,0.234,0.121,1967002b6f3c41f693e8cb303467207faa6553feeb7e53ffb6c7d3e654cdaa84,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,7,2,5,2,4,5,2,3,3,2,2,-0.25,0.5
ocean,P22,low,high,low,high,low,B07_run2_opt.wav,B07,optimised,-0.14,0.215,0dd0734eee6aca41f1075dfe756e1895a5baecc2c48110d8a1130531cff9bb2e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P07,high,high,low,low,high,B13_run2_opt.wav,B13,optimised,0.172,-0.267,51782932a57ad7acce5a269087e39026d1dcc7c88c0f644484ca7167ae633288,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,7,2,5,2,4,5,2,3,2,3,2,-0.25,0.5
ocean,P29,low,low,low,high,high,B15_run2_opt.wav,B15,optimised,0.125,-0.365,52f9b62765de8cffd16d1fb8696391c53613e5bbc8600b7b7c3e7b3a35fd14a2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,4,2,2,3,3,4,2,0.0,0.0
ocean,P09,high,low,high,high,high,B12_run2_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,6,1,5,2,4,3,1,2,3,2,1,-0.25,0.25
ocean,P28,low,low,high,low,low,B16_run1_nonopt.wav,B16,non_optimised,0.187,-0.292,da3422dc054fdadd934919dcda87774554955ea5c4f5b5b372c188dbb02620e4,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,4,2,2,5,2,2,4,2,2,0.0,0.75
ocean,P09,high,low,high,high,high,B11_run2_opt.wav,B11,optimised,-0.124,-0.365,0415b23f98f25f0aac0579da36dd09272b583621b4abc3f019ee94100a3d0005,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,2,4,2,2,3,3,3,2,-0.25,0.0
ocean,P14,high,low,low,high,low,B05_run0_opt.wav,B05,optimised,-0.171,0.175,ab9abea99afbfa9cd258cca3f6555165d3fd200a08a0315905c9bdfeb6ad1f3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,7,2,4,2,3,4,2,3,2,3,2,0.0,0.5
ocean,P06,high,high,low,high,low,B08_run0_opt.wav,B08,optimised,-0.202,0.161,7b4bd19c347a002239933f3d113c7620e982715dc360b36b4975d84c6d27dbdf,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P11,high,low,high,low,high,B04_run1_opt.wav,B04,optimised,0.203,0.161,e43e3295d8dbe569a350c05f6db898e5d10c3a52966a17df6bf499a6a2053c1f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,3,4,2,2,5,2,3,2,3,2,0.0,0.75
ocean,P26,low,low,high,high,low,B09_run1_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,3,2,3,3,3,2,0.0,0.0
ocean,P15,high,low,low,low,high,B03_run1_opt.wav,B03,optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,9,1,5,1,4,5,1,1,2,1,1,-0.25,1.0
ocean,P21,low,high,low,high,high,B03_run0_opt.wav,B03,optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P16,high,low,low,low,low,B01_run1_nonopt.wav,B01,non_optimised,0.172,0.175,d7e7abab4fa1ebecce1e0cbc198f9105aa31f98471e224c9015709dff3f67010,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,3,2,3,2,4,1,4,2,4,1,0.0,0.0
ocean,P31,low,low,low,low,high,B10_run0_opt.wav,B10,optimised,-0.233,-0.17,52d81cf896eab7dc8c52bf64545f93ded0da238f7ac2566b9c4d44548ad8caa2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,2,4,2,2,2,3,2,2,-0.25,0.0
ocean,P26,low,low,high,high,low,B03_run1_nonopt.wav,B03,non_optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,2,5,2,3,2,3,2,0.0,0.75
ocean,P18,low,high,high,high,low,B04_run2_opt.wav,B04,optimised,0.203,0.161,3fcb90eb75c90f0a2b5a4c68d86a82671c0188242c2805872db95ddfa8bb0048,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,2,5,2,3,5,2,3,2,3,2,0.0,0.75
ocean,P21,low,high,low,high,high,B11_run0_nonopt.wav,B11,non_optimised,-0.124,-0.365,7107cc90a15e88f4ef65ee20d285b814f3e3ea5d6a6ce4381f9871fb401f726c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,4,3,4,2,2,3,3,4,2,-0.25,0.0
ocean,P28,low,low,high,low,low,B11_run0_opt.wav,B11,optimised,-0.124,-0.365,aaa5aaa6020f41dc997af1bfe7ebc44f2003534d5425dd7425e3237c897e84da,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,2,2,2,1,2,3,2,1,0.0,0.0
ocean,P29,low,low,low,high,high,B16_run0_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,7,2,4,2,4,2,2,2,3,2,2,-0.25,0.5
generic,generic,,,,,,B02_run1_opt.wav,B02,optimised,0.234,0.121,f317ec883e2d6b000c411afce97e0a36a8291e333ea36371cf7026be6b85f9bb,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,8,2,5,1,1,5,1,2,3,1,1,0.0,0.75
ocean,P12,high,low,high,low,low,B06_run0_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,3,2,2,4,1,3,1,2,1,0.0,0.5
ocean,P20,low,high,high,low,low,B08_run0_opt.wav,B08,optimised,-0.202,0.161,7b4bd19c347a002239933f3d113c7620e982715dc360b36b4975d84c6d27dbdf,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,3,3,2,3,3,4,2,0.0,0.0
ocean,P06,high,high,low,high,low,B05_run0_nonopt.wav,B05,non_optimised,-0.171,0.175,65ab9d7d411fe638cb66a5044d954fb32834619fd26e115f48bd5c28000db8da,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,3,4,2,3,2,2,2,0.0,0.5
ocean,P16,high,low,low,low,low,B16_run0_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,3,3,2,2,4,2,2,0.0,0.0
ocean,P05,high,high,low,high,high,B06_run1_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,4,2,4,2,4,3,2,3,3,3,2,0.0,-0.25
ocean,P18,low,high,high,high,low,B03_run0_opt.wav,B03,optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,2,3,1,3,1,3,1,0.0,0.0
ocean,P17,low,high,high,high,high,B14_run0_nonopt.wav,B14,non_optimised,0.234,-0.17,7cb997ad81c5ece90087fc7f2d51dc5e145aa3105afdf92f9fe7c47783410e72,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,7,2,4,2,4,5,2,3,2,2,2,-0.25,0.5
ocean,P27,low,low,high,low,high,B16_run2_opt.wav,B16,optimised,0.187,-0.292,e37c93a1111bf8200927ee68aa17446f4203def3150d4553e3f422d58c490f54,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,7,2,4,2,4,4,2,2,3,2,2,-0.25,0.5
ocean,P17,low,high,high,high,high,B07_run2_nonopt.wav,B07,non_optimised,-0.14,0.215,075917bf66e641dcd311ddaf01a90fcebeb31855c278e477efc42f89dcf6726f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,5,2,4,2,4,3,2,2,3,2,2,-0.25,0.0
ocean,P18,low,high,high,high,low,B11_run1_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,3,3,2,2,1,3,2,4,1,0.0,0.0
ocean,P20,low,high,high,low,low,B08_run2_opt.wav,B08,optimised,-0.202,0.161,18b3afabb657154932deb31454f4f5c1423ead5adfcc3cf153cb9432925ae043,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,4,2,3,2,4,2,0.0,0.0
ocean,P10,high,low,high,high,low,B02_run2_nonopt.wav,B02,non_optimised,0.234,0.121,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,6,8,4,2,2,1,5,1,3,1,2,1,0.25,0.75
ocean,P32,low,low,low,low,low,B04_run0_opt.wav,B04,optimised,0.203,0.161,13993a2f721d5609b28e721ef362010f54ee67a1624e57cf8a759b8dcacacd76,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,6,2,4,2,3,4,2,3,2,3,2,0.0,0.25
ocean,P11,high,low,high,low,high,B11_run1_nonopt.wav,B11,non_optimised,-0.124,-0.365,38d9d0a214ffac72b56f8f60d1823d21cf3bf7f27cc0d4319f34d6aaacd018bd,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,6,2,4,2,4,3,2,2,4,2,2,-0.25,0.25
ocean,P04,high,high,high,low,low,B15_run1_nonopt.wav,B15,non_optimised,0.125,-0.365,2b5cbf7e069f1c6aa252b47df85e7ac9b5645911eb8d0548afbe074d46435053,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,4,2,2,2,4,2,2,0.0,0.0
ocean,P29,low,low,low,high,high,B08_run1_nonopt.wav,B08,non_optimised,-0.202,0.161,55000a337232c8df298860a7a639850f472d5c6cf374bc837e1059c5438a6fe2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,3,4,3,2,1,4,2,4,1,0.0,0.0
ocean,P22,low,high,low,high,low,B06_run1_nonopt.wav,B06,non_optimised,-0.233,0.121,2a04077f4f55ab177b06e3d89b46bd154e809ea142d07688fcfcf22ffc400015,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,3,3,2,3,1,3,3,4,1,0.0,0.0
ocean,P08,high,high,low,low,low,B07_run1_nonopt.wav,B07,non_optimised,-0.14,0.215,7bdaeb45c9e2bb632d6565bff8377e9f58582d16bd45229a1f3741df32aafacf,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,7,2,4,2,3,4,1,3,2,3,1,-0.25,0.5
ocean,P18,low,high,high,high,low,B03_run2_nonopt.wav,B03,non_optimised,0.141,0.215,05a92207cdee76e1c6ab0e3cb13978bff8064a8fb7f5b2be2413eca2a0fb9aad,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,4,2,2,1,5,1,3,2,3,1,0.0,0.75
neutral,neutral,,,,,,B12_run2_nonopt.wav,B12,non_optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,5,3,4,2,1,3,2,4,1,0.0,0.0
ocean,P08,high,high,low,low,low,B06_run1_opt.wav,B06,optimised,-0.233,0.121,1ebccc66c00e6f192618dc45d6ab7d0f9003c97c95eff150f152f96dee45a825,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,4,2,3,3,2,3,2,3,2,0.0,0.0
ocean,P31,low,low,low,low,high,B03_run1_opt.wav,B03,optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,8,1,5,1,4,5,1,1,3,1,1,-0.25,0.75
ocean,P22,low,high,low,high,low,B13_run0_nonopt.wav,B13,non_optimised,0.172,-0.267,8b30f1a716eaddbca4b2c4092cf121190e04bb795affd08fac211a7cd351a0aa,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,4,2,3,1,4,2,4,1,0.0,0.0
ocean,P11,high,low,high,low,high,B08_run1_opt.wav,B08,optimised,-0.202,0.161,a87dffb404c4e9ea210fcc37c005d0f1d4dc1eb8e3643321481eb0245bf2bb8c,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,4,2,4,2,4,3,2,2,4,2,2,0.0,-0.25
ocean,P28,low,low,high,low,low,B16_run2_nonopt.wav,B16,non_optimised,0.187,-0.292,e3c8120bad63acf08ef3735c15fc12c8455084234b0897a328639812824d902d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,7,2,4,2,2,4,2,2,3,2,2,0.0,0.5
ocean,P32,low,low,low,low,low,B02_run0_nonopt.wav,B02,non_optimised,0.234,0.121,0507bc4dec1778d49cf7b8eb34deeb4a8f1662cdd6f1ead8b501acf2b428b92e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,2,4,2,2,4,2,2,0.0,0.75
ocean,P07,high,high,low,low,high,B12_run1_opt.wav,B12,optimised,-0.187,-0.292,187b20c186a3dc78d7f16f9a15bbd8cde4fc4abe99fe53b7a16cc5f6213c21d1,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,4,1,5,2,5,1,2,2,4,3,1,-0.25,-0.25
neutral,neutral,,,,,,B14_run0_opt.wav,B14,optimised,0.234,-0.17,35a0c81e06abe77f8bfdab5667df0a2b3437d072f206eee511109c6e5bbfbb3f,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,2,3,1,3,1,3,1,0.0,0.0
ocean,P23,low,high,low,low,high,B14_run1_nonopt.wav,B14,non_optimised,0.234,-0.17,392c77ae6303352717db884c62dcc9a38b4e5a936805ccb70c4c6e1bc39b117b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,2,4,3,2,3,3,2,2,-0.25,0.0
ocean,P04,high,high,high,low,low,B10_run2_opt.wav,B10,optimised,-0.233,-0.17,0cafedec4dc38e7a67d593c7098239c182d45d24027656cd7aba1329a8be1698,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,7,2,4,2,4,4,2,3,2,2,2,-0.25,0.5
ocean,P25,low,low,high,high,high,B04_run2_nonopt.wav,B04,non_optimised,0.203,0.161,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,8,2,4,2,4,5,2,3,2,2,2,0.0,0.75
ocean,P28,low,low,high,low,low,B08_run1_nonopt.wav,B08,non_optimised,-0.202,0.161,55000a337232c8df298860a7a639850f472d5c6cf374bc837e1059c5438a6fe2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,5,2,2,3,1,3,1,3,2,4,1,0.0,0.0
ocean,P20,low,high,high,low,low,B06_run2_nonopt.wav,B06,non_optimised,-0.233,0.121,1971c4989659113f991a491c335d7abd6c78f5353866665af4061f5f6977ff38,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,3,3,2,3,2,4,2,0.0,0.0
ocean,P01,high,high,high,high,high,B09_run0_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,4,5,2,4,3,4,3,2,3,2,3,2,-0.25,0.0
ocean,P10,high,low,high,high,low,B16_run1_opt.wav,B16,optimised,0.187,-0.292,78e7817308498bd4d037f5a51f371ed5f7e8df0b391d692064ba677551d421b2,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,2,4,2,2,5,1,3,1,3,1,0.0,0.5
ocean,P32,low,low,low,low,low,B13_run1_nonopt.wav,B13,non_optimised,0.172,-0.267,5cd557e8371cefc55f54e0b8395143ca134bf8807d66b7494475c93bcfa6a231,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,2,2,2,2,2,4,3,2,0.0,0.0
ocean,P05,high,high,low,high,high,B09_run2_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,3,4,2,2,3,2,4,2,0.0,0.0
ocean,P20,low,high,high,low,low,B03_run0_opt.wav,B03,optimised,0.141,0.215,c673b37d33fd5b3b857df948d4b4978535a59b3378a4ffa0320c96cf4c5ff51e,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,2,5,5,2,4,2,2,4,2,3,2,3,2,0.0,0.0
ocean,P20,low,high,high,low,low,B09_run0_nonopt.wav,B09,non_optimised,-0.171,-0.267,2b154931abd8f5fe07f637453882fffd4d467445dfaa14993bbed7f1a6f72003,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,4,2,0.0,0.0
ocean,P15,high,low,low,low,high,B02_run2_nonopt.wav,B02,non_optimised,0.234,0.121,34f7ab29e254db166ad137e13b1e338f5ec81e0063bca294be57e8f23704326d,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,4,9,2,5,2,4,5,2,3,2,2,2,-0.25,1.0
ocean,P29,low,low,low,high,high,B05_run1_nonopt.wav,B05,non_optimised,-0.171,0.175,425d2a58e7d58363443b2339c1632ff840c43c4e49bb252b9b2945b6ec889f28,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,8,1,5,1,5,1,1,1,4,1,1,0.0,0.75
ocean,P06,high,high,low,high,low,B14_run2_opt.wav,B14,optimised,0.234,-0.17,ca8c70e1137f8997bd2d9ca0840827a327b0e281c99d887189ae1eb98e918cb9,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,7,4,3,2,2,5,1,4,1,3,1,0.0,0.5
ocean,P04,high,high,high,low,low,B03_run1_opt.wav,B03,optimised,0.141,0.215,ea1af0e1d2604ca4e8122416c2621f84f964296655fec0fd76bc5033d566abd0,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,5,9,2,5,2,2,5,2,2,2,2,2,0.0,1.0
ocean,P16,high,low,low,low,low,B10_run2_nonopt.wav,B10,non_optimised,-0.233,-0.17,887ac4290a9d0b5c968ece23dbaa2e888d8480293e4561cbbec180a48b527d73,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,0,5,5,2,4,3,4,3,2,3,2,3,2,0.0,0.0
ocean,P31,low,low,low,low,high,B10_run0_nonopt.wav,B10,non_optimised,-0.233,-0.17,23cb66f6f3f4bbf1b127dc1935e4aefbb8b1bc80d3c86f1116782850dede9c7b,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,5,2,4,3,4,2,2,3,4,3,2,-0.25,0.0
ocean,P09,high,low,high,high,high,B14_run2_nonopt.wav,B14,non_optimised,0.234,-0.17,c1a56cf41cf14a978a6c92e1ab6144bdb75e9c65a2cc7604de0713ee21272f52,d5fadd934381a860162d07d403dcb538703aa8989c87f149bbb36914014079ad,1,4,7,2,5,2,4,5,2,3,2,3,2,-0.25,0.5
