"audience_group","respondent_id","stimulus_file","condition","target_v","target_a","perceived_v","perceived_a","alignment_distance","repetitions"
"OCEAN audience","P10","B02_run1_nonopt.wav","non_optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P10","B02_run1_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P10","B02_run2_nonopt.wav","non_optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P10","B02_run2_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P10","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B03_run0_opt.wav","optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B03_run1_opt.wav","optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B03_run2_opt.wav","optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P10","B04_run0_nonopt.wav","non_optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B04_run0_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B04_run1_nonopt.wav","non_optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B04_run1_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B04_run2_nonopt.wav","non_optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B04_run2_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P10","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0.833333333333333,0.833333333333333,1.19857309940955,3
"OCEAN audience","P10","B05_run0_opt.wav","optimised",-0.098,0.08,1,1,1.43248176253661,3
"OCEAN audience","P10","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,0.5,1,1.09727116065264,3
"OCEAN audience","P10","B05_run1_opt.wav","optimised",-0.098,0.08,0.5,1,1.09727116065264,3
"OCEAN audience","P10","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,1,1,1.43248176253661,3
"OCEAN audience","P10","B05_run2_opt.wav","optimised",-0.098,0.08,1,1,1.43248176253661,3
"OCEAN audience","P10","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,0.5,0.5,0.774010335848301,3
"OCEAN audience","P10","B06_run0_opt.wav","optimised",-0.134,0.056,0.5,0.5,0.774010335848301,3
"OCEAN audience","P10","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,0.5,0.5,0.774010335848301,3
"OCEAN audience","P10","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P10","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,1,1,1.47549720433486,3
"OCEAN audience","P10","B06_run2_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P10","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0.5,0.666666666666667,0.82726367879971,3
"OCEAN audience","P10","B07_run0_opt.wav","optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P10","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P10","B07_run1_opt.wav","optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P10","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P10","B07_run2_opt.wav","optimised",-0.08,0.099,1,1,1.40648533586383,3
"OCEAN audience","P10","B08_run0_nonopt.wav","non_optimised",-0.116,0.074,1,1,1.45014895786605,3
"OCEAN audience","P10","B08_run0_opt.wav","optimised",-0.116,0.074,1,1,1.45014895786605,3
"OCEAN audience","P10","B08_run1_nonopt.wav","non_optimised",-0.116,0.074,1,1,1.45014895786605,3
"OCEAN audience","P10","B08_run1_opt.wav","optimised",-0.116,0.074,1,1,1.45014895786605,3
"OCEAN audience","P10","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0.833333333333333,0.833333333333333,1.21641728430016,3
"OCEAN audience","P10","B08_run2_opt.wav","optimised",-0.116,0.074,1,1,1.45014895786605,3
"OCEAN audience","P10","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P10","B09_run0_opt.wav","optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P10","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P10","B09_run1_opt.wav","optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P10","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P10","B09_run2_opt.wav","optimised",-0.098,-0.191,1,1,1.61990277486027,3
"OCEAN audience","P10","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B10_run0_opt.wav","optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B10_run1_opt.wav","optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B10_run2_opt.wav","optimised",-0.134,-0.122,1,1,1.59525546543493,3
"OCEAN audience","P10","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,1,1,1.65443706438172,3
"OCEAN audience","P10","B11_run0_opt.wav","optimised",-0.071,-0.261,0.333333333333333,0.666666666666667,1.05526575695351,3
"OCEAN audience","P10","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,1,1,1.65443706438172,3
"OCEAN audience","P10","B11_run1_opt.wav","optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P10","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,1,1,1.65443706438172,3
"OCEAN audience","P10","B11_run2_opt.wav","optimised",-0.071,-0.261,0.833333333333333,0.833333333333333,1.4200913832617,3
"OCEAN audience","P10","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B12_run0_opt.wav","optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B12_run1_opt.wav","optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B12_run2_opt.wav","optimised",-0.107,-0.208,0.5,0.5,0.932584044469988,3
"OCEAN audience","P10","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P10","B13_run0_opt.wav","optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P10","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,1,1,1.50801392566514,3
"OCEAN audience","P10","B13_run1_opt.wav","optimised",0.075,-0.191,1,1,1.50801392566514,3
"OCEAN audience","P10","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.833333333333333,0.833333333333333,1.2757550592959,3
"OCEAN audience","P10","B13_run2_opt.wav","optimised",0.075,-0.191,1,1,1.50801392566514,3
"OCEAN audience","P10","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.666666666666667,0.666666666666667,0.971327787255613,3
"OCEAN audience","P10","B14_run0_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P10","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P10","B14_run1_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P10","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P10","B14_run2_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P10","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,0.5,0.5,0.88206405663081,3
"OCEAN audience","P10","B15_run0_opt.wav","optimised",0.054,-0.261,0.5,1,1.33754887761158,3
"OCEAN audience","P10","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P10","B15_run1_opt.wav","optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P10","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,0.5,0.5,0.88206405663081,3
"OCEAN audience","P10","B15_run2_opt.wav","optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P10","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P10","B16_run0_opt.wav","optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P10","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P10","B16_run1_opt.wav","optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P10","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P10","B16_run2_opt.wav","optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P11","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0.333333333333333,1,0.983298947176028,3
"OCEAN audience","P11","B01_run0_opt.wav","optimised",0.075,0.08,0.5,0.833333333333333,0.874786842943299,3
"OCEAN audience","P11","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0.166666666666667,1,0.953175475022386,3
"OCEAN audience","P11","B01_run1_opt.wav","optimised",0.075,0.08,0.5,0.666666666666667,0.736151266556929,3
"OCEAN audience","P11","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0.333333333333333,1,0.983298947176028,3
"OCEAN audience","P11","B01_run2_opt.wav","optimised",0.075,0.08,0.5,1,1.01342241932967,3
"OCEAN audience","P11","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0.5,0.666666666666667,0.739004698415073,3
"OCEAN audience","P11","B02_run0_opt.wav","optimised",0.102,0.056,0.5,0.833333333333333,0.88173764670274,3
"OCEAN audience","P11","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.5,0.833333333333333,0.88173764670274,3
"OCEAN audience","P11","B02_run1_opt.wav","optimised",0.102,0.056,0.5,1,1.02447059499041,3
"OCEAN audience","P11","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P11","B02_run2_opt.wav","optimised",0.102,0.056,0.5,1,1.02447059499041,3
"OCEAN audience","P11","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P11","B03_run0_opt.wav","optimised",0.061,0.099,-0.166666666666667,0.166666666666667,0.307383100589518,3
"OCEAN audience","P11","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0.333333333333333,0.333333333333333,0.435146152043185,3
"OCEAN audience","P11","B03_run1_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P11","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0.0833333333333333,0.166666666666667,0.225292096291412,3
"OCEAN audience","P11","B03_run2_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P11","B04_run0_nonopt.wav","non_optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P11","B04_run0_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P11","B04_run1_nonopt.wav","non_optimised",0.089,0.074,0.5,0.666666666666667,0.732333116561046,3
"OCEAN audience","P11","B04_run1_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P11","B04_run2_nonopt.wav","non_optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P11","B04_run2_opt.wav","optimised",0.089,0.074,0.5,1,1.01311253076842,3
"OCEAN audience","P11","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P11","B05_run0_opt.wav","optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P11","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,-0.166666666666667,0.833333333333333,0.810596932870523,3
"OCEAN audience","P11","B05_run1_opt.wav","optimised",-0.098,0.08,0.0833333333333333,0.833333333333333,0.798616318960223,3
"OCEAN audience","P11","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P11","B05_run2_opt.wav","optimised",-0.098,0.08,0.5,0.5,0.730755773155437,3
"OCEAN audience","P11","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,-0.166666666666667,0.166666666666667,0.28862254836492,3
"OCEAN audience","P11","B06_run0_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P11","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,0,0.166666666666667,0.251413940583255,3
"OCEAN audience","P11","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P11","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,0.5,0.5,0.774010335848301,3
"OCEAN audience","P11","B06_run2_opt.wav","optimised",-0.134,0.056,-0.0833333333333333,0,0.301184023336221,3
"OCEAN audience","P11","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0.166666666666667,0.833333333333333,0.838071361762346,3
"OCEAN audience","P11","B07_run0_opt.wav","optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
"OCEAN audience","P11","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
"OCEAN audience","P11","B07_run1_opt.wav","optimised",-0.08,0.099,0.5,0.666666666666667,0.82726367879971,3
"OCEAN audience","P11","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,0.5,1,1.07154141310544,3
"OCEAN audience","P11","B07_run2_opt.wav","optimised",-0.08,0.099,0.5,1,1.07154141310544,3
"OCEAN audience","P11","B08_run0_nonopt.wav","non_optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P11","B08_run0_opt.wav","optimised",-0.116,0.074,0.5,0.666666666666667,0.870027440361696,3
"OCEAN audience","P11","B08_run1_nonopt.wav","non_optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P11","B08_run1_opt.wav","optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P11","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P11","B08_run2_opt.wav","optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P11","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P11","B09_run0_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P11","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.833333333333333,1.19307554461366,3
"OCEAN audience","P11","B09_run1_opt.wav","optimised",-0.098,-0.191,0.5,1,1.33269839048451,3
"OCEAN audience","P11","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P11","B09_run2_opt.wav","optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P11","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B10_run0_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B10_run1_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B10_run2_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P11","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.833333333333333,1.23997002987752,3
"OCEAN audience","P11","B11_run0_opt.wav","optimised",-0.071,-0.261,0.0833333333333333,0.833333333333333,1.11730848249591,3
"OCEAN audience","P11","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.833333333333333,1.23997002987752,3
"OCEAN audience","P11","B11_run1_opt.wav","optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P11","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P11","B11_run2_opt.wav","optimised",-0.071,-0.261,0.5,0.5,0.951400021021652,3
"OCEAN audience","P11","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0.166666666666667,0.166666666666667,0.466800082565048,3
"OCEAN audience","P11","B12_run0_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P11","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0.0833333333333333,0.166666666666667,0.42024348275771,3
"OCEAN audience","P11","B12_run1_opt.wav","optimised",-0.107,-0.208,0.0833333333333333,0.166666666666667,0.42024348275771,3
"OCEAN audience","P11","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0.166666666666667,0.166666666666667,0.466800082565048,3
"OCEAN audience","P11","B12_run2_opt.wav","optimised",-0.107,-0.208,0.0833333333333333,0.166666666666667,0.42024348275771,3
"OCEAN audience","P11","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,0,0,0.205197465871292,3
"OCEAN audience","P11","B13_run0_opt.wav","optimised",0.075,-0.191,0.166666666666667,0.666666666666667,0.899884907328135,3
"OCEAN audience","P11","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P11","B13_run1_opt.wav","optimised",0.075,-0.191,0.5,1,1.26455763016163,3
"OCEAN audience","P11","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P11","B13_run2_opt.wav","optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P11","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.5,0.5,0.738436185462224,3
"OCEAN audience","P11","B14_run0_opt.wav","optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P11","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P11","B14_run1_opt.wav","optimised",0.102,-0.122,0.5,0.666666666666667,0.889123808647657,3
"OCEAN audience","P11","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,0.5,0.833333333333333,1.03981143183309,3
"OCEAN audience","P11","B14_run2_opt.wav","optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P11","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P11","B15_run0_opt.wav","optimised",0.054,-0.261,-0.0833333333333333,0.666666666666667,0.996428768038745,3
"OCEAN audience","P11","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,0.5,0.666666666666667,1.03389233029107,3
"OCEAN audience","P11","B15_run1_opt.wav","optimised",0.054,-0.261,0.5,1,1.33754887761158,3
"OCEAN audience","P11","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,-0.166666666666667,0,0.381819329847576,3
"OCEAN audience","P11","B15_run2_opt.wav","optimised",0.054,-0.261,0.666666666666667,1,1.41716592263677,3
"OCEAN audience","P11","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P11","B16_run0_opt.wav","optimised",0.082,-0.208,0.0833333333333333,0.833333333333333,1.04973969626591,3
"OCEAN audience","P11","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P11","B16_run1_opt.wav","optimised",0.082,-0.208,0.5,1,1.27827540068641,3
"OCEAN audience","P11","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P11","B16_run2_opt.wav","optimised",0.082,-0.208,0.5,1,1.27827540068641,3
"OCEAN audience","P12","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0.5,1,1.01342241932967,3
"OCEAN audience","P12","B01_run0_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P12","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0.5,1,1.01342241932967,3
"OCEAN audience","P12","B01_run1_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P12","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0.5,1,1.01342241932967,3
"OCEAN audience","P12","B01_run2_opt.wav","optimised",0.075,0.08,1,1,1.30461680197673,3
"OCEAN audience","P12","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0.666666666666667,1,1.11727932085368,3
"OCEAN audience","P12","B02_run0_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P12","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.833333333333333,1,1.21008804671696,3
"OCEAN audience","P12","B02_run1_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P12","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0.833333333333333,1,1.21008804671696,3
"OCEAN audience","P12","B02_run2_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P12","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P12","B03_run0_opt.wav","optimised",0.061,0.099,0.5,0.5,0.594577160678074,3
"OCEAN audience","P12","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0.333333333333333,0.666666666666667,0.697405629467436,3
"OCEAN audience","P12","B03_run1_opt.wav","optimised",0.061,0.099,0.333333333333333,0.666666666666667,0.697405629467436,3
